MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
80,3,82,9020,1,0,3,3,0,4,0,12,2,2,0,7,6,7,1966,1966,1,1,6,6,2,183,3,3,1,3,3,4,3,312,5,539,276,1127,1,3,1,4,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,0,2,1966,2,2,490,4,4,2,0,129,0,0,0,0,0,4,0,0,5,2008,8,4,174900
90,3,80,8000,1,0,3,3,0,0,0,12,0,2,2,2,5,4,1961,1961,1,1,3,3,0,0,3,3,1,3,3,1,1,0,1,0,1800,1800,1,5,0,4,1800,0,0,1800,0,0,2,0,6,2,3,10,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,2007,8,4,141000
50,4,100,12665,1,1,0,3,0,4,0,17,0,2,0,0,5,8,1915,1950,1,1,13,14,0,0,3,3,0,3,3,2,1,0,1,0,876,876,1,4,1,4,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,4,6,1949,3,3,720,3,3,2,418,0,194,0,0,0,0,0,0,0,6,2008,8,4,153900
85,3,70,16647,1,0,0,3,0,1,0,19,5,2,0,6,5,5,1975,1981,1,1,6,6,0,0,3,3,1,4,3,4,5,1390,1,0,0,1390,1,3,1,4,1701,0,0,1701,1,0,2,0,3,1,3,6,3,2,3,3,1975,1,2,611,3,3,2,0,0,0,0,0,0,0,0,0,0,1,2007,8,4,171000
60,3,75,9317,1,0,3,3,0,4,0,20,2,2,0,5,7,5,1993,1993,1,1,6,6,2,137,4,3,2,4,3,1,5,513,1,0,227,740,1,5,1,4,1006,769,0,1775,1,0,2,1,3,1,2,7,6,1,3,2,1993,3,2,425,3,3,2,234,72,192,0,0,0,0,0,0,0,7,2009,8,4,213000
20,3,36,15523,1,0,0,3,0,1,0,5,2,2,0,2,5,6,1972,1972,1,1,6,10,0,0,3,3,1,3,3,3,4,460,1,0,404,864,1,5,1,4,864,0,0,864,1,0,1,0,3,1,3,5,6,1,2,2,1972,3,1,338,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2009,8,4,133500
50,3,75,45600,1,0,1,0,0,4,0,4,2,2,0,0,6,8,1908,1997,1,1,13,14,0,0,3,3,0,3,3,1,1,0,1,0,907,907,1,3,1,4,1307,1051,0,2358,0,0,3,0,5,1,3,10,6,1,4,6,1908,3,2,360,2,3,2,486,40,0,0,175,0,0,0,0,0,9,2008,8,4,240000
80,3,80,9600,1,0,3,3,0,2,0,24,1,2,0,7,6,7,1976,1994,3,1,9,10,2,360,4,4,1,3,3,1,1,0,1,0,528,528,1,5,1,4,1094,761,0,1855,0,0,2,1,3,1,3,7,6,1,3,2,1976,2,2,512,3,3,2,113,100,0,0,0,0,0,0,0,0,8,2007,8,4,187000
120,4,36,4435,1,0,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,12,13,2,170,4,3,2,4,3,3,6,659,1,0,189,848,1,5,1,4,848,0,0,848,1,0,1,0,1,1,2,3,6,0,0,2,2003,1,2,420,3,3,2,140,0,0,0,0,0,0,0,0,0,11,2007,8,4,131500
120,3,70,3196,1,0,3,3,0,4,0,0,2,2,4,2,8,5,2003,2003,1,1,12,13,2,40,4,3,2,4,3,4,1,0,1,0,1273,1273,1,5,1,4,1456,0,0,1456,0,0,2,0,2,1,2,7,6,1,3,2,2003,1,2,400,3,3,2,143,20,0,0,0,0,0,0,0,0,5,2006,8,4,215000
75,3,53,7128,1,0,3,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,1,8,8,0,0,3,4,1,3,3,1,3,364,1,0,554,918,1,4,1,4,918,728,0,1646,0,0,2,0,4,1,3,7,6,2,4,6,1941,3,1,240,3,3,2,0,0,0,0,126,0,0,3,0,0,8,2007,8,4,164000
80,3,70,12095,1,0,0,3,0,0,0,12,2,2,0,7,6,6,1964,1964,1,1,8,6,2,115,3,4,1,3,3,4,3,564,1,0,563,1127,1,3,1,4,1445,0,0,1445,0,0,1,1,3,1,3,7,6,1,2,2,1964,2,2,645,3,3,2,180,0,0,0,0,0,0,3,0,0,8,2009,8,4,158000
20,3,102,17920,1,0,3,3,0,4,0,19,2,2,0,2,5,4,1955,1974,3,1,13,10,0,0,3,3,1,3,3,2,5,306,3,1085,372,1763,1,3,1,4,1779,0,0,1779,1,0,1,1,3,1,3,6,6,1,4,2,1955,3,2,454,3,3,2,0,418,0,0,312,0,0,0,0,0,7,2006,8,0,170000
20,3,70,6897,1,0,0,3,0,0,0,19,2,2,0,2,5,8,1962,2010,1,1,6,6,0,0,3,4,1,3,3,1,5,659,1,0,381,1040,1,5,1,4,1040,0,0,1040,1,0,1,1,3,1,3,6,6,0,0,6,1962,3,1,260,3,3,2,0,104,0,0,0,0,0,0,0,0,4,2010,8,4,127000
80,3,70,10970,1,0,0,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,1,9,6,0,0,3,3,1,4,4,4,6,505,2,435,0,940,1,3,1,4,1026,0,0,1026,1,0,1,0,3,1,3,5,6,0,0,6,1981,3,2,576,3,2,2,0,0,34,0,0,0,0,3,0,0,10,2008,8,4,147000
60,3,65,8125,1,0,3,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,1,6,6,0,0,3,3,2,4,3,1,1,0,1,0,702,702,1,4,1,4,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,3,2,1994,1,2,343,3,3,2,0,36,0,0,0,0,0,0,0,0,3,2009,8,4,174000
20,3,80,10400,1,0,3,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,1,6,6,2,189,3,3,1,4,3,1,1,0,1,0,1090,1090,1,3,1,4,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,3,2,1976,2,2,479,3,3,2,0,0,0,0,0,0,0,3,0,0,6,2009,8,3,152000
60,3,70,11029,1,0,0,3,0,0,0,14,3,2,0,5,6,7,1968,1984,1,1,6,6,2,220,3,3,1,3,3,2,4,619,1,0,435,1054,1,3,1,4,1512,1142,0,2654,1,0,2,1,4,1,2,9,6,1,4,2,1968,3,2,619,3,3,2,0,65,0,0,222,0,0,0,0,0,8,2006,8,4,250000
50,3,55,7642,1,0,3,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,1,13,14,0,0,4,3,0,3,3,1,1,0,1,0,912,912,1,4,1,4,912,514,0,1426,0,0,1,1,3,1,2,7,6,1,4,6,1925,3,1,216,3,3,2,0,240,0,0,0,0,0,4,0,0,6,2007,8,4,189950
190,3,75,11625,1,0,3,3,0,4,0,19,2,2,1,2,5,4,1965,1965,3,1,9,6,0,0,3,3,2,3,3,2,4,841,1,0,198,1039,1,5,1,4,1039,0,0,1039,1,0,1,1,3,1,3,6,6,0,0,2,1965,3,2,504,3,3,2,0,0,0,0,0,0,0,0,0,0,4,2010,8,4,131500
20,3,81,9672,1,0,3,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,1,6,10,0,0,3,3,2,4,3,1,6,338,1,0,702,1040,1,3,1,4,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,0,2,1986,3,2,480,3,3,2,0,0,0,0,0,0,0,4,0,0,5,2010,8,4,152000
20,3,70,7931,1,0,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,3,10,0,0,3,3,1,3,3,1,4,1148,1,0,0,1148,1,3,1,4,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,0,2,1959,3,1,672,3,3,2,0,0,0,0,0,0,0,4,0,0,7,2009,8,4,132500
20,1,72,8640,1,0,3,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,1,12,13,0,0,4,3,2,5,3,1,1,0,1,0,1372,1372,1,5,1,4,1372,0,0,1372,0,0,2,0,3,1,2,6,6,0,0,2,2008,1,2,529,3,3,2,0,140,0,0,0,0,0,0,0,0,5,2008,6,5,250580
20,3,70,8750,1,0,0,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,1,8,8,2,76,3,3,1,3,3,1,4,828,1,0,174,1002,1,3,1,4,1002,0,0,1002,1,0,1,0,3,1,3,5,6,0,0,6,1973,3,2,902,3,3,2,0,0,0,0,0,0,0,3,0,0,8,2009,8,4,148500
20,3,67,10656,1,0,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,3,274,4,3,2,4,3,3,1,0,1,0,1638,1638,1,5,1,4,1646,0,0,1646,0,0,2,0,3,1,2,6,6,1,4,2,2007,2,3,870,3,3,2,192,80,0,0,0,0,0,0,0,0,11,2007,6,5,248900
20,3,85,6970,1,0,3,3,0,0,0,19,1,2,0,2,4,5,1961,1961,1,1,12,13,0,0,3,3,1,3,3,1,5,932,1,0,108,1040,1,3,1,4,1120,0,0,1120,1,0,1,1,3,1,1,5,6,0,0,2,1961,2,2,544,3,3,2,168,0,0,0,0,0,0,0,1,400,5,2007,8,4,129000
60,3,70,14762,1,0,1,3,0,0,0,8,1,2,0,5,5,6,1948,1950,1,1,9,10,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,4,1,4,1547,720,53,2320,0,0,2,0,2,1,3,7,6,1,3,2,1979,3,2,672,3,3,1,120,144,0,0,0,0,0,0,0,0,5,2006,8,4,169000
60,3,80,9938,1,0,3,3,0,4,0,20,2,2,0,5,7,5,1993,1994,1,1,8,8,2,246,4,3,2,4,3,1,6,750,1,0,300,1050,1,5,1,4,1062,887,0,1949,1,0,2,1,3,1,2,8,6,1,3,2,1993,1,2,574,3,3,2,156,90,0,0,0,0,0,4,0,0,6,2010,8,4,236000
20,3,60,6600,1,0,3,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,1,8,8,0,0,3,3,1,3,3,1,1,0,1,0,894,894,1,4,0,4,894,0,0,894,0,0,1,0,2,1,3,5,6,0,0,6,1962,3,1,308,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2009,8,4,109500
60,3,70,8750,1,0,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,2,116,3,3,2,4,3,1,6,505,1,0,299,804,1,5,1,4,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,0,2,1998,2,2,523,3,3,2,0,77,0,0,0,0,0,0,0,0,6,2010,8,4,200500
20,3,74,8892,1,0,3,3,0,0,0,12,2,2,0,2,5,7,1953,1996,1,1,14,15,0,0,4,3,4,3,3,3,1,0,1,0,105,105,1,4,1,4,910,0,0,910,0,0,1,0,3,1,2,5,6,0,0,2,1953,3,2,414,3,3,2,196,0,150,0,0,0,0,2,0,0,10,2008,8,4,116000
40,3,60,12144,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1949,1950,1,1,6,6,0,0,4,3,1,3,3,1,3,375,1,0,457,832,1,4,1,4,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,4,2,1949,3,1,288,3,3,2,0,28,0,0,0,0,0,0,1,0,9,2009,8,4,133000
50,4,52,5720,1,0,3,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,1,13,14,0,0,3,3,1,3,3,1,1,0,1,0,676,676,1,5,1,4,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,0,6,1941,3,1,200,3,3,2,26,0,0,0,0,0,0,0,0,0,8,2009,8,0,66500
60,1,75,9000,1,0,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,1,5,5,0,0,4,3,2,4,3,3,6,64,1,0,1120,1184,1,5,1,4,1184,1426,0,2610,0,0,2,1,4,1,0,11,6,1,4,4,2007,1,2,550,3,3,2,208,364,0,0,0,0,0,0,0,0,8,2007,6,5,303477
20,3,94,25286,1,0,3,1,0,4,1,11,2,2,0,2,4,5,1963,1963,1,1,6,10,0,0,3,3,2,3,3,4,5,633,1,0,431,1064,1,4,1,4,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,0,2,1963,3,2,648,3,3,2,0,0,0,0,0,0,0,0,0,0,1,2007,8,4,132250
60,3,74,8834,1,0,3,3,0,4,0,16,2,2,0,5,9,5,2004,2005,3,1,12,13,3,216,4,3,2,5,3,1,6,1170,1,0,292,1462,1,5,1,4,1462,762,0,2224,1,0,2,1,4,1,0,10,6,1,4,2,2004,1,3,738,3,3,2,184,0,0,0,0,0,0,0,0,0,6,2009,8,4,350000
85,3,88,11782,1,0,0,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,1,6,6,0,0,3,3,1,3,3,3,5,899,1,0,210,1109,1,3,1,4,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,0,6,1987,3,2,576,3,3,2,192,0,0,0,0,0,0,3,1,400,6,2010,8,4,148000
20,3,70,7000,1,0,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,1,12,13,2,90,4,4,1,3,3,1,5,646,1,0,218,864,1,5,1,4,864,0,0,864,1,0,1,0,3,1,3,6,6,0,0,2,1978,3,1,336,3,3,2,0,0,0,0,0,0,0,2,0,0,7,2009,8,4,136500
20,3,60,7024,1,0,3,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,1,12,13,0,0,3,3,2,5,4,1,5,980,1,0,110,1090,1,4,1,4,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,0,2,2005,1,2,450,3,3,2,0,49,0,0,0,0,0,0,0,0,6,2007,8,4,157000
50,3,44,13758,1,0,0,3,0,1,0,23,2,2,0,0,7,5,1990,1991,1,1,6,6,2,117,4,4,1,4,3,2,2,902,1,0,254,1156,1,5,1,4,1187,530,0,1717,0,0,2,1,3,1,2,7,6,1,3,2,1990,2,2,400,3,3,2,168,36,0,0,0,0,0,0,0,0,4,2007,8,4,187500
60,3,70,9636,1,0,0,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,1,12,13,0,0,3,3,2,4,3,1,1,0,1,0,808,808,1,4,1,4,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,3,4,1993,2,2,389,3,3,2,342,40,0,0,0,0,0,3,0,0,12,2009,8,4,178000
75,3,60,6204,1,0,3,0,0,4,0,18,2,2,0,3,4,5,1912,1950,1,1,13,14,0,0,4,3,2,3,2,1,1,0,1,0,795,795,1,3,0,4,954,795,481,2230,1,0,1,0,5,1,3,10,6,0,0,6,1997,3,1,440,3,4,2,0,188,0,0,0,0,0,0,0,0,3,2006,8,4,118500
20,3,65,7150,1,0,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,2,60,3,3,1,3,3,1,4,432,1,0,460,892,1,3,1,4,892,0,0,892,0,0,1,0,3,1,3,5,6,0,0,2,1967,2,1,288,3,3,2,0,0,0,0,0,0,0,2,0,0,7,2009,8,4,100000
120,1,50,5119,1,0,0,3,0,1,0,21,2,2,4,2,9,5,1999,2000,1,1,8,8,2,60,4,3,2,5,3,3,6,1238,1,0,460,1698,1,5,1,4,1709,0,0,1709,1,0,2,0,2,1,2,5,6,1,3,2,1999,1,2,506,3,3,2,97,65,0,0,0,0,0,0,0,0,1,2008,1,0,328900
90,3,70,8393,1,0,3,3,0,0,0,12,2,2,2,2,5,5,1959,2005,1,1,8,8,2,122,3,3,1,3,3,1,2,528,1,0,1098,1626,1,5,1,4,1712,0,0,1712,0,0,2,0,4,2,3,8,6,0,0,2,2005,1,2,588,3,3,2,272,54,0,0,0,0,0,0,0,0,6,2006,8,3,145000
50,3,59,16466,1,0,0,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,1,8,8,0,0,3,4,2,3,3,1,1,0,1,0,816,816,1,3,1,4,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,0,2,1955,3,1,300,3,3,2,121,0,0,0,265,0,0,0,0,0,4,2008,8,4,135500
20,3,95,15865,1,0,0,3,0,4,1,12,2,2,0,2,8,6,1970,1970,0,5,13,14,0,0,4,4,2,3,4,4,5,351,3,823,1043,2217,1,5,1,4,2217,0,0,2217,1,0,2,0,4,1,2,8,6,1,3,2,1970,3,2,621,3,3,2,81,207,0,0,224,0,0,0,0,0,10,2007,8,4,268000
20,3,128,12160,1,0,3,3,0,4,0,12,1,2,0,2,6,4,1953,1953,3,1,13,14,2,90,3,3,1,3,3,1,4,1024,1,0,481,1505,1,5,1,4,1505,0,0,1505,1,0,1,0,2,1,3,6,6,1,3,2,1953,2,2,505,3,3,2,0,0,0,162,0,0,0,0,0,0,2,2009,8,4,149500
50,3,60,8064,1,0,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,1,8,8,0,0,3,4,1,3,3,2,1,0,1,0,672,672,1,5,1,4,672,252,0,924,0,0,1,0,3,1,3,6,6,1,1,6,2003,3,2,576,3,3,2,0,0,0,0,0,0,0,3,1,2000,7,2007,8,4,122900
60,3,70,11184,1,0,3,3,0,4,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,2,92,3,3,1,3,3,1,2,226,3,500,192,918,1,4,1,4,918,765,0,1683,0,0,2,1,3,1,3,7,6,1,3,2,1978,2,2,440,3,3,2,243,0,0,0,0,0,0,0,0,0,7,2009,8,4,172500
20,3,70,8414,1,0,3,3,0,4,0,19,2,2,0,2,6,8,1963,2003,3,1,6,6,0,0,3,3,1,3,3,1,6,663,1,0,396,1059,1,3,1,4,1068,0,0,1068,0,1,1,0,3,1,3,6,6,0,0,2,1963,2,1,264,3,3,2,192,0,0,0,0,0,0,3,0,0,2,2006,8,4,154500
20,3,70,13284,1,0,3,3,0,4,0,19,4,2,0,2,5,5,1954,1954,1,1,13,10,0,0,3,3,2,4,3,2,4,1064,1,0,319,1383,1,3,1,4,1383,0,0,1383,1,0,1,0,3,1,3,6,6,1,4,2,1954,3,1,354,3,3,2,511,116,0,0,0,0,0,4,0,0,6,2008,8,4,165000
90,3,64,7018,1,0,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,9,10,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,3,1,4,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,0,2,1979,3,2,400,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2009,8,2,118858
60,3,71,7056,1,0,3,3,0,4,0,12,2,2,0,5,6,5,1963,1963,3,1,6,6,2,415,3,3,1,3,3,1,4,400,1,0,380,780,1,3,1,4,983,813,0,1796,1,0,1,1,4,1,3,8,6,1,3,2,1963,2,2,483,3,3,2,0,50,0,0,0,0,0,0,0,0,10,2008,8,4,140000
30,4,50,8765,1,1,3,3,0,4,0,9,2,2,0,2,4,6,1936,1950,1,1,13,14,0,0,3,3,0,3,3,1,5,285,1,0,666,951,1,5,0,4,951,0,0,951,0,0,1,0,2,1,3,6,6,0,0,6,1936,3,1,327,3,3,2,0,28,0,0,0,0,0,0,0,0,4,2006,8,0,106500
90,3,64,7018,1,0,3,3,0,4,0,20,1,2,2,5,5,5,1979,1979,1,1,9,10,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,3,1,4,1120,1120,0,2240,0,0,2,0,6,2,3,12,6,0,0,6,1979,3,2,528,3,3,2,154,0,0,0,0,0,0,0,0,0,6,2009,8,2,142953
20,3,100,12919,1,0,0,3,0,4,0,16,2,2,0,2,9,5,2009,2010,3,1,12,13,3,760,5,3,2,5,3,4,6,2188,1,0,142,2330,1,5,1,4,2364,0,0,2364,1,0,2,1,2,1,0,11,6,2,4,2,2009,1,3,820,3,3,2,0,67,0,0,0,0,0,0,0,0,3,2010,6,5,611657
20,3,65,6993,1,0,3,3,0,4,0,19,1,2,0,2,5,7,1961,1994,1,1,6,10,0,0,3,3,1,3,3,1,4,465,1,0,447,912,1,3,1,4,1236,0,0,1236,0,0,1,0,3,1,3,6,6,1,3,2,1961,3,1,288,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2006,8,4,135000
20,3,70,7340,1,0,0,3,0,4,0,12,2,2,0,2,4,6,1971,1971,1,1,6,6,0,0,3,3,1,3,3,1,5,322,1,0,536,858,1,3,1,4,858,0,0,858,0,0,1,0,2,1,3,4,6,0,0,6,1979,3,1,684,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2007,8,4,110000
20,3,64,8712,1,0,0,3,0,4,0,12,2,2,0,2,5,7,1957,2000,3,1,8,8,0,0,3,4,1,3,3,2,4,860,1,0,132,992,1,3,1,4,1306,0,0,1306,1,0,1,0,2,1,3,5,6,0,0,6,1968,3,1,756,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2009,8,4,153000
60,3,63,7875,1,0,3,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,0,0,4,3,2,4,3,1,1,0,1,0,783,783,1,5,1,4,807,702,0,1509,0,0,2,1,3,1,2,8,6,1,4,2,2003,1,2,393,3,3,2,0,75,0,0,0,0,0,0,0,0,7,2006,8,4,180000
20,3,50,14859,1,0,0,1,0,1,0,8,2,2,0,2,7,5,2006,2006,3,1,12,13,2,27,4,3,2,4,3,1,1,0,1,0,1670,1670,1,5,1,4,1670,0,0,1670,0,0,2,0,3,1,2,7,6,1,4,2,2006,2,3,690,3,3,2,144,60,0,0,0,0,0,0,0,0,8,2006,6,5,240000
20,3,70,6173,1,0,0,3,0,4,0,19,2,2,0,2,5,6,1967,1967,1,1,6,14,2,75,3,3,1,3,3,1,6,599,1,0,277,876,1,3,1,4,902,0,0,902,0,0,1,0,3,1,3,6,6,0,0,2,1967,3,1,288,3,3,2,0,0,0,0,0,0,0,3,0,0,8,2007,8,4,125500
20,3,80,9920,1,0,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,6,6,3,110,3,3,1,3,3,1,3,354,2,290,412,1056,1,3,1,4,1063,0,0,1063,1,0,1,0,3,1,3,6,6,0,0,2,1954,2,1,280,3,3,2,0,0,164,0,0,0,0,3,0,0,2,2010,8,4,128000
20,3,116,13501,1,0,0,3,0,0,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,3,208,4,3,2,4,3,1,6,63,1,0,1560,1623,1,5,1,4,1636,0,0,1636,1,0,2,0,3,1,2,8,6,1,4,2,2006,2,3,865,3,3,2,0,60,0,0,0,0,0,0,0,0,6,2007,8,4,255000
50,3,86,11500,1,0,0,3,0,4,0,6,2,2,0,0,7,7,1936,1987,1,1,3,3,0,0,4,3,1,4,3,1,3,223,1,0,794,1017,1,4,1,4,1020,1037,0,2057,0,0,1,1,3,1,2,6,6,1,4,2,1936,1,1,180,2,3,2,0,0,0,0,322,0,0,0,0,0,6,2006,8,4,250000
20,3,70,8885,1,0,0,2,0,4,1,11,2,2,0,2,5,5,1983,1983,1,1,6,6,0,0,3,3,1,4,3,3,4,301,5,324,239,864,1,3,1,4,902,0,0,902,1,0,1,0,2,1,3,5,6,0,0,2,1983,3,2,484,3,3,2,164,0,0,0,0,0,0,3,0,0,6,2006,8,4,131000
60,3,149,12589,1,0,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,0,0,4,3,2,4,3,1,1,0,1,0,742,742,1,5,1,4,742,742,0,1484,0,0,2,1,3,1,2,8,6,1,4,2,2005,1,2,390,3,3,2,36,24,0,0,0,0,0,0,0,0,6,2009,8,4,174000
90,3,80,11600,1,0,3,3,0,0,0,12,1,2,2,5,5,5,1960,1960,1,1,8,8,2,361,3,3,1,3,3,1,3,443,1,0,662,1105,1,3,1,0,1105,1169,0,2274,0,0,2,0,5,2,3,12,6,0,0,6,1960,3,2,480,3,3,2,0,0,0,0,0,0,0,0,0,0,1,2010,8,4,154300
20,3,70,9286,1,0,0,3,0,1,1,5,2,2,0,2,5,7,1977,1989,1,1,6,10,0,0,3,3,1,4,4,3,5,196,1,0,1072,1268,1,3,1,4,1268,0,0,1268,0,0,1,1,3,1,2,5,6,0,0,6,1978,3,1,252,3,3,2,173,0,0,0,0,0,0,0,0,0,10,2009,8,4,143500
30,4,51,6120,1,0,3,3,0,4,0,3,2,2,0,2,5,7,1925,1950,1,1,8,8,0,0,3,3,0,3,3,1,3,489,1,0,279,768,1,3,0,4,1015,0,0,1015,0,0,1,0,3,1,3,6,2,0,0,6,1925,3,1,450,3,3,2,0,0,112,0,120,0,0,3,1,620,7,2006,8,0,88000
90,2,82,6270,1,0,3,1,0,4,0,6,2,2,2,5,5,6,1949,1950,1,1,8,8,0,0,3,3,1,3,3,1,4,284,1,0,717,1001,1,3,0,0,1001,1001,0,2002,0,0,2,0,4,2,3,8,6,0,0,1,1949,3,3,871,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2007,8,4,145000
160,1,30,3000,1,2,3,3,0,4,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,3,76,4,3,2,4,3,3,6,294,1,0,318,612,1,5,1,4,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,0,6,2009,2,2,528,3,3,2,0,234,0,0,0,0,0,0,0,0,6,2009,6,5,173733
160,4,21,2001,1,0,3,3,0,4,0,10,2,2,3,5,4,5,1970,1970,1,1,5,5,2,80,3,3,1,3,3,1,1,0,1,0,546,546,1,2,1,4,546,546,0,1092,0,0,1,1,3,1,3,6,6,0,0,2,1970,3,1,286,3,3,2,0,0,0,0,0,0,0,0,0,0,1,2007,8,4,75000
20,0,50,9000,1,0,3,3,0,4,0,9,2,2,0,2,2,3,1949,1950,1,1,0,0,0,0,3,3,1,3,3,3,4,50,1,0,430,480,1,3,0,0,480,0,0,480,1,0,0,0,1,1,3,4,6,0,0,6,1958,3,1,308,3,3,2,0,0,0,0,0,0,0,0,0,0,10,2006,8,0,35311
20,3,70,17140,1,0,3,3,0,4,0,7,2,2,0,2,4,6,1956,1956,1,1,12,13,0,0,3,3,1,3,3,1,5,1059,1,0,75,1134,1,5,1,0,1229,0,0,1229,0,0,1,0,3,1,3,6,6,0,0,2,1956,2,1,284,3,3,2,0,0,0,0,0,0,0,0,0,0,4,2009,8,4,135000
60,3,103,13125,1,0,0,3,0,0,0,20,2,2,0,5,7,5,1991,1991,1,1,6,6,0,0,4,3,2,5,3,2,4,48,6,634,422,1104,1,5,1,4,912,1215,0,2127,1,0,2,1,4,1,2,8,6,1,3,2,1991,2,3,833,3,3,2,72,192,224,0,0,0,0,4,0,0,11,2007,8,4,238000
20,3,87,11029,1,0,0,3,0,0,0,12,2,2,0,2,6,8,1958,2002,3,1,8,8,0,0,5,3,1,4,3,1,5,528,4,411,245,1184,1,5,1,4,1414,0,0,1414,1,0,1,0,3,1,3,6,2,1,3,2,1990,3,2,601,3,3,2,0,51,0,0,190,0,0,0,0,0,5,2008,8,4,176500
60,3,70,8462,1,0,0,3,0,4,0,20,2,2,0,5,6,5,1994,1994,1,1,6,6,2,105,4,4,2,4,4,1,6,814,1,0,114,928,1,5,1,4,936,785,0,1721,0,1,2,1,3,1,2,7,6,0,0,2,1994,2,2,471,3,3,2,300,87,0,0,0,0,0,0,0,0,7,2007,8,4,201000
